baseMean	log2FoldChange	lfcSE	pvalue	padj	gene
288.411392818085	-1.8836572748139	0.593368538273592	0.000230469600459168	0.0017031112526239	g1373
365.453737527594	-1.91484607705663	0.609030983136177	0.000252320998250401	0.00183633615393347	g1023
3096.18033537436	-2.16579712669093	0.710621942340186	0.000255794418706115	0.00185226008721363	g1379
10861.1983172401	-1.70008372137362	0.535763806702293	0.00026124362919219	0.00188226034832973	g702
6428.28062841087	-1.18432491564225	0.351216125337476	0.000280792230769257	0.00199320987457389	g2144
3564.20954289579	-1.11439364485256	0.330491480680694	0.000303614504050405	0.00214464951145409	g1242
530.477693154007	-1.72324818166786	0.548152589375547	0.000307371799232712	0.00216059884241141	g2117
2320.68821592629	-1.0783995019672	0.321407817631537	0.000339554614119123	0.0023637594151964	g2085
134.619622653315	-1.95127557698807	0.643488962477045	0.000352659828700566	0.00244318660171882	g1225
363.044380322105	-1.39811271832868	0.435014761348962	0.000363934295979525	0.00250923119859567	g2089
1427.88621592749	-1.71171015981156	0.556152632862786	0.000376194280386083	0.0025814093239826	g2073
1788.90894945671	-1.55253763916944	0.495564723086724	0.000390032341160946	0.00266368058584324	g1376
87.5097679108535	-1.46932063175979	0.46520715163687	0.000410767081042149	0.00275210406571157	g1618
1654.42738827323	-1.33882053843341	0.419479032320426	0.000412529131293338	0.00275210406571157	g1703
210.835620809885	-1.60266462565896	0.518899178986992	0.000425909171975726	0.00281529870099551	g1428
36.6426107591155	-2.90812948157432	1.05685077400971	0.000436665735572223	0.00287322066191586	g214
1093.33594844245	-1.63618080850671	0.5381114273235	0.000474837821597668	0.00311018773146473	g1020
754.44949951879	-1.38282781700724	0.441853892861688	0.000490471238815119	0.00319805002322437	g534
26.9443047947373	-2.64957794817438	0.966189261875626	0.0004990609402486	0.00323940006710915	g1490
3073.49608941939	-1.98726383362527	0.689136494389926	0.000512118534096891	0.00330925025844673	g1644
3670.18926904979	-2.29808120900762	0.828247102245424	0.000523759889467273	0.0033693660746533	g129
1327.31814466137	-1.65965478635917	0.555799927969017	0.000547085284685823	0.00347290702745494	g341
76.6365346618995	-1.80583369119862	0.621663738649522	0.000590637420867793	0.00371663110685803	g134
847.258787499585	-1.23265684517425	0.399650635911475	0.000710939707060327	0.00437805178578603	g1631
179.57301186349	-1.63353875668759	0.56220909158187	0.000739571424494422	0.00450457906171352	g144
766.735316885232	-1.51701740899288	0.515136655670719	0.000740864148248511	0.00450457906171352	g295
226.92832587797	-1.61272379934181	0.55337446165917	0.000737749326135514	0.00450457906171352	g403
991.994602156131	-1.50361244283994	0.512764191137823	0.000770500556557719	0.00464557030125386	g977
431.148574614042	-1.33343076388233	0.444630122037851	0.000796337149738364	0.00476150138080076	g1369
341.586137708439	-1.78346399011949	0.635043858507222	0.000817816333777738	0.00486536593006627	g531
395.329343832942	-1.32442558789162	0.442348510604175	0.000820460736298476	0.00486536593006627	g2098
107.992442385772	-1.55501987250111	0.537908961192853	0.000846523648996449	0.00499934663198313	g800
330.964029715682	-1.40333059706035	0.475736334564783	0.000851261751621537	0.00500680891463933	g1859
160.574549467655	-1.73971377550884	0.619691650328844	0.000877992342429683	0.00514303644488282	g2063
2982.51107186174	-2.05591233878804	0.775431180466157	0.000934500862406578	0.00541196548112286	g25
93.6016934222758	-1.48499913802364	0.517042074438681	0.000992659947098644	0.0056762816816236	g1389
2621.04460259378	-2.16481030683143	0.837091157001236	0.000996744686424599	0.00567711104007054	g2258
190.334876506583	-2.31586991278729	0.920119418372228	0.00105012496947668	0.0059575987441571	g323
235.239539458476	-1.56303101171868	0.562883296697447	0.00118189683292373	0.00657572716696177	g24
193.083088175688	-1.72602712459528	0.642207757081641	0.00120840173027718	0.00669733420511317	g1100
525.778085624563	-1.61296606803811	0.592406288078202	0.00127144672520635	0.00701974992728872	g2113
5689.635688916	-1.530596286538	0.56923714733988	0.00146663068736129	0.00794516849807376	g271
756.931791399618	-1.12306180307262	0.388034782185249	0.00149728266360895	0.00808084014329775	g742
297.437077522457	-1.20305721600769	0.422897972650645	0.00156738313447762	0.00833431401026658	g365
13.9068779902126	-2.88974729856792	1.31582905974823	0.00156474956833699	0.00833431401026658	g1887
65.4233963469231	-1.73033589857549	0.669004255841534	0.00169157944492985	0.00892881311408029	g1254
417.401092913477	-1.31492423600317	0.47795219633523	0.00176500477050437	0.00921511548658257	g309
127.250646765452	-1.45031110746152	0.542077022445212	0.00179499463747106	0.00933786018987655	g2284
120.016775223608	-1.56735209467255	0.60713740851504	0.00203651482048138	0.0102969047589953	g1840
751.375558603074	-1.19372001571542	0.437021968983818	0.00221007016480001	0.0110197616175668	g1977
